Newcastle_upon_Tyne  0  0  580700  580300  573400  564600  0  0  0  0    
Newport  0  0  113600  114300  122900  117800  0  0  0  0    
Nice  276344  277131  277116  276519  276743  277836  280359  282174  0  0    
Nijmegen  0  166000  174000  174000  0  0  181348  183522  191000  188000    
Nitra  0  0  0  0  0  0  0  0  0  0    
Norge  0  0  0  0  0  0  0  0  0  0    
Norrköping  0  0  0  0  76193  77925  0  0  0  0    
Northampton  0  0  238800  247300  249900  255700  0  0  0  0    
Norwich  0  0  201400  214800  206700  207600  0  0  0  0    
Nottingham  0  0  456200  461400  447100  450400  0  0  0  0    
Novara  0  0  0  0  0  73569  74492  71080  0  0    
Nowy_Sacz  0  0  0  0  0  0  0  0  0  0    
Nyíregyháza  0  0  0  113665  0  0  0  0  0  116979    
Nîmes  150914  151040  150827  151059  151743  151700  151997  153748  0  0    
Nürnberg  691500  693900  695024  707174  711596  713963  721720  710273  643000  0    
Odense  0  0  0  0  0  0  0  0  0  0    
Offenburg  225200  226100  227781  233346  234667  236015  238918  232882  97000  0    
Oldenburg_(Oldenburg)  207100  208400  210582  214088  216276  217103  220203  216539  179000  0    
Olomouc  0  0  0  0  0  0  0  0  0  0    
Olsztyn  0  0  0  0  0  0  0  0  0  0    
Oostende  0  0  52358  52723  53189  53054  53627  0  54289  0    
Opole  0  0  0  0  0  0  0  0  0  0    
Oradea  0  0  0  0  0  0  0  0  0  0    
Orléans  211266  212824  213730  213985  214995  215405  216394  217381  0  0    
Osijek  75367  74673  72804  71986  67593  72067  69820  69035  76942  79387    
Oslo  0  0  0  0  0  0  0  0  0  0    
Osnabrück  265000  265600  269526  275158  276812  276892  278708  272915  209000  0    
Osrednjeslovenska  270  270  242674  245654  250593  254361  260945  264723  0  0    
Oss  0  0  73000  74000  0  0  73088  77483  79000  71000    
Ostrava  0  0  0  0  0  0  0  0  0  0    
Ostrowiec_Swietokrzyski  0  0  0  0  0  0  0  0  0  0    
Ostrów_Wielkopolski  0  0  0  0  0  0  0  0  0  0    
Oulu/Uleåborg  0  0  121199  122287  122561  123961  124963  127189  128471  0    
Ourense  69686  69164  68538  68237  66580  68551  67710  66917  67566  68346    
Oviedo  150552  149941  147060  147174  140626  146648  143324  140983  142283  139553    
Oxford  0  0  298900  296900  303700  294100  0  0  0  0    
Pabianice  0  0  0  0  0  0  0  0  0  0    
Paderborn  150900  152600  154055  157743  157993  158973  160308  158165  181000  0    
Padova  0  0  0  0  0  253212  248133  248222  0  0    
Palencia  0  0  47739  46993  45686  47107  45514  45338  45164  45396    
Palermo  0  0  0  0  0  333677  333189  320466  0  0    
Palma_de_Mallorca  364732  361876  368111  370322  382967  374034  386067  379984  389572  396995    
Pamplona/Iruña  182378  182106  183676  184184  188579  187735  188768  187480  191699  193781    
Panevežys  0  0  67999  70854  66343  58460  58521  62563  61511  63685    
Pardubice  0  0  0  0  0  0  0  0  0  0    
Paris  6563827  6584021  6601902  6603131  6621883  6638740  6668227  6679061  0  0    
Parma  0  0  0  0  0  173813  171920  170029  0  0    
Passau  119100  119700  120562  123313  124122  124565  125970  124111  115000  0    
Pau  128753  129426  129217  129746  129897  129942  130123  130680  0  0    
Pavia  0  0  0  0  0  62671  62809  60496  0  0    
Pazardzhik  0  0  46878  45347  45816  45362  45750  44403  40764  0    
Perpignan  164928  166498  167946  169146  168985  168883  170533  171626  0  0    
Perugia  0  0  0  0  0  127148  128236  126847  0  0    
Pesaro  0  0  0  0  0  59903  60708  60327  0  0    
Pescara  0  0  0  0  0  98734  102157  99837  0  0    
Pforzheim  160600  161600  163747  167471  168491  169142  170731  168191  144000  0    
Piacenza  0  0  0  0  0  95396  94443  94535  0  0    
Piatra_Neamt  0  0  0  0  0  0  0  0  0  0    
Pila  0  0  0  0  0  0  0  0  0  0    
Piotrków_Trybunalski  0  0  0  0  0  0  0  0  0  0    
Pisa  0  0  0  0  0  87957  89007  87166  0  0    
Pitesti  0  0  0  0  0  0  0  0  0  0    
Plauen  113900  113300  112927  112115  110381  108366  108305  105065  50000  0    
Pleven  0  0  65871  63513  63908  63049  63309  61167  61409  0    
Plock  0  0  0  0  0  0  0  0  0  0    
Ploiesti  0  0  0  0  0  0  0  0  0  0    
Plovdiv  0  0  232366  230087  236524  233808  236109  232429  242020  0    
Plymouth  0  0  200500  202900  205500  203500  0  0  0  0    
Plzen  0  0  0  0  0  0  0  0  0  0    
Podravska  157  160  145768  145716  147043  148358  151448  153246  0  0    
Poitiers  129862  129827  129980  129638  129067  129161  129834  130204  0  0    
Poland  0  0  0  0  17267000  17143000  0  0  0  0    
Ponferrada  0  0  40859  40799  38623  40489  39644  38236  38518  38672    
Ponta_Delgada  0  0  0  0  0  0  0  0  58762  0    
Pontevedra  0  0  66716  66760  65427  67080  66647  65571  66461  66426    
Pordenone  0  0  0  0  0  65132  64958  65070  0  0    
Porto  0  0  0  0  0  0  0  0  619407  0    
Portsmouth  0  0  273200  275500  277800  276200  0  0  0  0    
Portugal  0  0  0  0  0  0  0  0  4817978  0    
Potenza  0  0  0  0  0  52070  50742  49685  0  0    
Poznan  0  0  0  0  0  0  0  0  0  0    
Praha  0  0  0  0  0  0  0  0  0  0    
Prato  0  0  0  0  0  132067  134443  142047  0  0    
Preston  0  0  124000  129100  135000  133800  0  0  0  0    
Prešov  0  0  0  0  0  0  0  0  0  0    
Przemysl  0  0  0  0  0  0  0  0  0  0    
Puerto_de_Santa_María,_El  0  0  0  0  0  0  0  40640  42301  42109    
Puerto_de_la_Cruz  0  0  54708  55019  55324  54976  55391  54544  56174  57506    
Pula/Pola  0  0  0  38513  31372  38069  38608  38556  41485  36743    
Pátra  0  0  0  0  0  0  0  0  0  0    
Pécs  0  0  0  119195  0  0  0  0  0  122192    
Póvoa_de_Varzim  0  0  0  0  0  0  0  0  30929  0    
Quimper  106490  106441  106214  105839  105374  105744  106284  107005  0  0    
Radom  0  0  0  0  0  0  0  0  0  0    
Ragusa  0  0  0  0  0  37101  37480  36700  0  0    
Ravenna  0  0  0  0  0  84936  83347  83554  0  0    
Reading  0  0  170800  173100  174500  175300  0  0  0  0    
Regensburg  238000  240800  242795  250089  252324  253181  256472  253011  252000  0    
Reggio_di_Calabria  0  0  0  0  0  78012  73014  71944  0  0    
Reggio_nell'Emilia  0  0  0  0  0  133663  134417  132022  0  0    
Reims  167414  167050  167608  166859  166556  166268  166517  167699  0  0    
Remscheid  53900  53800  53452  53906  54008  53858  54117  53307  92000  0    
Rennes  346376  350327  354409  358200  361936  366258  370608  376919  0  0    
Reus  61008  59942  59029  57992  57352  57800  57643  57294  58438  58362    
Reutlingen  146400  147800  149219  152916  153396  153411  154996  151565  112000  0    
Riga  0  0  483500  478800  484200  488600  491000  491500  0  482200    
Rijeka  100170  99733  98541  97712  90557  93771  92452  91675  100241  94138    
Rimini  0  0  0  0  0  123416  122884  117715  0  0    
Roma  0  0  0  0  0  1950822  1950947  1928565  0  0    
Roman  0  0  0  0  0  0  0  0  0  0    
Romania  0  0  9159296  8978646  9119887  9068217  0  0  0  0    
Roosendaal  0  65000  66000  64000  0  0  70170  64801  72000  72000    
Rosenheim  155300  157600  158308  162186  163588  164177  166204  164648  124000  0    
Rostock  209700  208700  207106  208132  205989  201141  205156  207647  184000  0    
Rotterdam  0  736000  934000  932000  0  0  982904  982912  1038000  1056000    
Rouen  328629  329679  329111  328578  327985  328253  329726  330621  0  0    
Ruhrgebiet  0  0  0  0  0  0  2427913  2401786  2451000  0    
Ruse  0  0  81440  80547  81818  80164  79941  77842  73236  0    
Rybnik  0  0  0  0  0  0  0  0  0  0    
Rzeszów  0  0  0  0  0  0  0  0  0  0    
Râmnicu_Vâlcea  0  0  0  0  0  0  0  0  0  0    
Saarbrücken  391300  384200  384980  401234  397145  393168  390062  385711  272000  0    
Sagunto  0  0  38902  38275  38594  38851  38560  38844  39423  40376    
Saint-Brieuc  89697  89425  89339  89655  89376  89663  89675  90573  0  0    
Saint-Denis  139192  141202  142817  143338  143286  143137  145811  146017  0  0    
Saint-Louis  23252  23570  23754  23795  23053  22695  22514  22530  0  0    
Saint-Louis-Basel_(French_part)  55673  55996  56157  56242  56242  56843  57550  58270  0  0    
Saint-Étienne  219192  218610  218841  218431  217769  218044  218882  220630  0  0    
Salamanca  98793  98357  97492  95185  94828  95986  95399  93405  93669  95624    
Salerno  0  0  0  0  0  100508  99123  95118  0  0    
Samsun  0  0  0  0  0  0  0  0  0  0    
San_Sebastián/Donostia  158298  158122  157832  159085  155931  160532  158850  158894  160912  158958    
Sanlúcar_de_Barrameda  0  0  0  0  0  0  0  32390  33669  33424    
Santa_Cruz_de_Tenerife  246886  249264  265012  266154  269131  265121  269374  266913  274892  280227    
Santa_Lucía_de_Tirajana  0  0  0  0  0  0  0  39667  40028  41657    
Santander  184593  185154  181807  181937  178541  180920  180249  177462  181379  179642    
Santiago_de_Compostela  99917  99439  98639  98689  98630  100298  99734  97326  98035  98908    
Sassari  0  0  0  0  0  91292  94919  87003  0  0    
Sassuolo  0  0  0  0  0  45763  46661  45165  0  0    
Satu_Mare  0  0  0  0  0  0  0  0  0  0    
Savona  0  0  0  0  0  43591  42680  42358  0  0    
Schweinfurt  140700  140600  140223  141865  142326  141822  142496  139958  111000  0    
Schweiz/Suisse  0  0  0  0  0  0  0  0  0  0    
Schwerin  159600  160000  156812  157054  155022  151054  152846  154255  79000  0    
Sevilla  689525  692108  756171  744448  740908  753304  753579  739310  762799  769544    
Sheffield  0  0  584100  562200  582200  595300  0  0  0  0    
Shumen  0  0  41656  40340  40455  40036  40582  39699  39793  0    
Sibiu  0  0  0  0  0  0  0  0  0  0    
Siedlce  0  0  0  0  0  0  0  0  0  0    
Siegen  206100  207400  208332  212275  211249  210753  211168  206818  123000  0    
Siirt  0  0  0  0  0  0  0  0  0  0    
Siracusa  0  0  0  0  0  75940  76976  74161  0  0    
Sittard-Geleen  0  72000  85000  82000  0  0  81412  82059  86000  85000    
Slatina  0  0  0  0  0  0  0  0  0  0    
Slavonski_Brod  38748  38077  36306  35621  33206  39648  38182  37461  39271  39757    
Sliven  0  0  50237  48834  49153  48838  49090  47574  43944  0    
Slovakia  2715300  2721800  2738300  2758100  2754700  2746300  0  2712700  0  0    
Slovenia  1008  1015  937485  941818  953664  963141  0  0  0  0    
Slupsk  0  0  0  0  0  0  0  0  0  0    
Soest  0  0  37000  35000  0  0  38872  39611  38000  39000    
Sofia  0  0  685905  683813  696284  686747  689878  678563  795474  0    
Solingen  76300  77500  77778  79063  78472  78793  78959  77800  76000  0    
Sopron  0  0  0  49318  0  0  0  0  0  52938    
Southampton  0  0  368200  354200  358400  356800  0  0  0  0    
Spain  23190100  22954600  23033161  22974017  22741700  22806800  0  0  0  0    
Speyer  0  0  0  0  0  0  0  0  53000  0    
Split  143482  142973  141586  141005  120309  144059  143902  143312  148718  154865    
St_Gallen  0  0  0  142745  144605  148941  145247  141769  141880  0    
Stalowa_Wola  0  0  0  0  0  0  0  0  0  0    
Stara_Zagora  0  0  70567  70013  71247  69911  69862  68307  69848  0    
Stargard  0  0  0  0  0  0  0  0  0  0    
Stavanger  0  0  0  0  0  0  0  0  0  0    
Stockholm  0  0  0  0  1177832  1201259  0  0  0  0    
Stoke-on-Trent  0  0  233100  244700  237700  238800  0  0  0  0    
Stralsund  111300  109400  107909  108188  106288  103957  105193  106430  51000  0    
Strasbourg  404424  405966  407387  408919  410270  414046  417663  421443  0  0    
Stuttgart  1390100  1403400  1421288  1459569  1468997  1472933  1489009  1455108  1393000  0    
Suceava  0  0  0  0  0  0  0  0  0  0    
Suwalki  0  0  0  0  0  0  0  0  0  0    
Swansea  0  0  180900  182500  177800  180600  0  0  0  0    
Sweden  0  0  0  0  3023898  3087331  0  0  0  0    
Swidnica  0  0  0  0  0  0  0  0  0  0    
Szczecin  0  0  0  0  0  0  0  0  0  0    
Szeged  0  0  0  120407  0  0  0  0  0  124105    
Szolnok  0  0  0  76510  0  0  0  0  0  76984    
Szombathely  0  0  0  75078  0  0  0  0  0  78690    
Székesfehérvár  0  0  0  136193  0  0  0  0  0  143482    
Talavera_de_la_Reina  0  0  49292  49127  48009  48285  47497  47004  48631  48777    
Tallinn  0  0  324400  325700  336900  338200  344200  339100  339700  360700    
Tampere/Tammerfors  0  0  213675  214868  215038  216378  218654  221363  225169  0    
Taranto  0  0  0  0  0  138535  139101  138434  0  0    
Tarnów  0  0  0  0  0  0  0  0  0  0    
Tarragona  113824  112443  112151  109254  110524  110356  111020  111157  112645  111282    
Tartu  0  0  79400  76700  78200  80200  80400  78300  80000  85000    
Tatabánya  0  0  0  69506  0  0  0  0  0  75924    
Tczew  0  0  0  0  0  0  0  0  0  0    
Terni  0  0  0  0  0  70048  70753  68028  0  0    
Thessaloniki  0  0  0  0  0  0  0  0  0  0    
Tilburg  0  145000  166000  166000  0  0  171800  175056  180000  184000    
Timisoara  0  0  0  0  0  0  0  0  0  0    
Toledo  75840  74773  74697  75449  75342  75462  74541  74555  77258  77764    
Tomaszów_Mazowiecki  0  0  0  0  0  0  0  0  0  0    
Torino  0  0  0  0  0  784908  781058  772802  0  0    
Torrevieja  0  0  44453  43936  42046  41561  42146  41135  41247  42744    
Torun  0  0  0  0  0  0  0  0  0  0    
Toulon  237594  239089  240654  241682  243075  245691  248497  249983  0  0    
Toulouse  682073  693722  703871  710037  715842  724366  735574  746006  0  0    
Tours  240889  241793  241550  241505  241626  242675  244010  246630  0  0    
Trabzon  0  0  0  0  0  0  0  0  0  0    
Trani  0  0  0  0  0  21448  21610  20878  0  0    
Trapani  0  0  0  0  0  42082  39749  41205  0  0    
Trencín  0  0  0  0  0  0  0  0  0  0    
Trento  0  0  0  0  0  110822  113127  110565  0  0    
Treviso  0  0  0  0  0  90574  90920  92189  0  0    
Trier  108900  110000  109768  112781  111966  110614  111716  108990  159000  0    
Trieste  0  0  0  0  0  103015  100796  101927  0  0    
Trnava  0  0  0  0  0  0  0  0  0  0    
Trondheim  0  0  0  0  0  0  0  0  0  0    
Troyes  97737  98422  99102  98685  99145  99037  99234  99162  0  0    
Tulcea  0  0  0  0  0  0  0  0  0  0    
Turku/Åbo  0  0  172466  173653  174648  175769  176355  177329  179221  0    
Târgoviste  0  0  0  0  0  0  0  0  0  0    
Târgu_Jiu  0  0  0  0  0  0  0  0  0  0    
Târgu_Mures  0  0  0  0  0  0  0  0  0  0    
Tübingen  111000  112000  113320  116586  117476  118380  120092  117427  123000  0    
Türkiye  0  0  0  0  0  0  0  0  0  0    
Udine  0  0  0  0  0  107769  107908  106341  0  0    
Ulm  256100  258500  260131  266003  268431  269646  273606  268691  256000  0    
Umeå  0  0  0  0  80594  81860  0  0  0  0    
United_Kingdom  0  0  0  0  0  0  0  0  0  0    
Uppsala  0  0  0  0  158777  161987  0  0  0  0    
Utrecht  0  407000  480000  485000  0  0  487987  491842  512000  530000    
Valence  114064  115257  116375  116229  117401  118305  118701  119938  0  0    
Valencia  811373  808813  0  855479  854283  859808  852870  857436  870775  883768    
Valenciennes  145871  146430  146896  146468  146156  145926  145856  146404  0  0    
Valladolid  209714  206895  206945  206999  200360  208911  206754  201042  201890  201760    
Van  0  0  0  0  0  0  0  0  0  0    
Vannes  88831  89488  89825  89726  90334  90592  91545  92631  0  0    
Varese  0  0  0  0  0  89252  89026  82731  0  0    
Varna  0  0  180399  179417  183454  181179  182281  179483  187171  0    
Veenendaal  0  0  48000  48000  0  0  48943  51317  51000  52000    
Veliko_Tarnovo  0  0  35109  34044  35469  35642  36219  35546  37233  0    
Venezia  0  0  0  0  0  251865  249700  242647  0  0    
Venlo  0  104000  105000  107000  0  0  110843  108077  112000  114000    
Verona  0  0  0  0  0  241144  242298  242094  0  0    
Verviers  0  0  0  0  0  0  0  0  43634  0    
Veszprém  0  0  0  65200  0  0  0  0  0  69756    
Viana_do_Castelo  0  0  0  0  0  0  0  0  39493  0    
Vicenza  0  0  0  0  0  107435  109007  110232  0  0    
Vidin  0  0  23828  22574  23216  23002  23153  22376  20198  0    
Vigo  264514  264157  260739  260126  254326  259901  259045  256006  258570  259146    
Villingen-Schwenningen  107700  108200  108846  111138  111885  112360  113276  110456  98000  0    
Vilnius  0  0  375103  386714  399377  410543  413042  423938  429685  432396    
Viseu  0  0  0  0  0  0  0  0  50235  0    
Vitoria/Gasteiz  134321  133423  132197  131475  129475  131710  132789  131185  132707  133271    
Volos  0  0  0  0  0  0  0  0  0  0    
Vratsa  0  0  27691  25840  27141  26538  27156  26035  27008  0    
Västerås  0  0  0  0  97995  99884  0  0  0  0    
Walbrzych  0  0  0  0  0  0  0  0  0  0    
Warszawa  0  0  0  0  0  0  0  0  0  0    
Waterford  0  0  0  0  0  0  0  0  0  0    
Weimar  73600  72700  71211  72852  72051  71581  71829  71045  48000  0    
West_Midlands_urban_area  0  0  1406800  1418500  1453200  1456800  0  0  0  0    
Wetzlar  130100  128000  128439  130140  129461  129646  130765  126830  75000  0    
Wiesbaden  229700  226500  229513  234785  235316  234969  237982  232184  226000  0    
Wilhelmshaven  81900  80967  81135  81771  81867  81675  82077  80498  64000  0    
Wloclawek  0  0  0  0  0  0  0  0  0  0    
Wolfsburg  0  0  0  0  0  0  0  0  198000  0    
Worcester  0  0  89800  91100  89100  92100  0  0  0  0    
Wroclaw  0  0  0  0  0  0  0  0  0  0    
Wuppertal  162400  161200  161362  164846  0  0  165550  164547  187000  0    
Würzburg  269000  269500  269298  274365  274965  274931  276483  270748  215000  0    
Yambol  0  0  39209  37903  38038  37538  37717  36531  35473  0    
Zadar  0  0  0  50212  39780  51102  50002  49758  52599  54775    
Zagreb  550580  549937  548175  547341  498145  583852  589042  588146  571901  565144    
Zalaegerszeg  0  0  0  53354  0  0  0  0  0  53726    
Zamora  0  0  34216  33811  32074  33426  32057  31243  31354  31053    
Zamosc  0  0  0  0  0  0  0  0  0  0    
Zaragoza  382031  380133  377392  380909  376463  380368  383434  379913  382175  379367    
Zielona_Góra  0  0  0  0  0  0  0  0  0  0    
Zlín  0  0  0  0  0  0  0  0  0  0    
Zonguldak  0  0  0  0  0  0  0  0  0  0    
Zwickau  164100  163400  161743  162059  159334  156122  155318  151102  114000  0    
Zwolle  0  127000  185000  187000  0  0  198223  199530  205000  210000    
Zürich  0  0  0  1062782  1063045  1077894  1053460  1075881  1087620  0    
Ávila  0  0  29969  30245  29164  29564  29211  29112  28785  28866    
Århus  0  0  0  0  0  0  0  0  0  0    
Örebro  0  0  0  0  105419  108512  0  0  0  0    
Ústí_nad_Labem  0  0  0  0  0  0  0  0  0  0    
Žilina  0  0  0  0  0  0  0  0  0  0    
                        
Special_value                        
0  not_available                      
Available_flags0                        
b  break_in_time_series                      
d  definition_differs_(see_metadata)                      
e  estimated                      
u  low_reliability                      
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
